acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,moods
0.84,0.49200000000000005,203574,0.326,0.0,4,0.696,-6.416,0,0.0505,112.21799999999999,4,0.377,dinner
0.0195,0.5379999999999999,223853,0.69,0.141,9,0.168,-7.836,0,0.0378,100.006,4,0.335,dinner
0.603,0.789,183500,0.441,1.6e-05,7,0.0827,-8.062999999999999,0,0.239,110.085,4,0.37799999999999995,dinner
0.39799999999999996,0.669,241893,0.387,0.0,2,0.12,-6.624,1,0.0318,124.93,3,0.521,dinner
0.193,0.6970000000000001,214913,0.489,0.00848,1,0.102,-10.704,1,0.0398,100.009,4,0.41100000000000003,dinner
0.36200000000000004,0.682,254234,0.5379999999999999,0.000123,7,0.324,-9.296,0,0.0283,98.00299999999999,4,0.727,dinner
0.121,0.6759999999999999,223540,0.488,0.0,7,0.111,-7.455,1,0.0531,115.01899999999999,4,0.168,dinner
0.0426,0.81,238347,0.685,0.348,9,0.0928,-8.671,1,0.0412,109.949,4,0.484,dinner
0.14800000000000002,0.6990000000000001,185481,0.384,0.0,7,0.121,-13.690999999999999,1,0.044000000000000004,109.573,4,0.589,dinner
0.0192,0.8320000000000001,185622,0.7879999999999999,0.0,11,0.0571,-4.024,0,0.0993,115.98,4,0.958,dinner
0.136,0.737,237173,0.6409999999999999,0.0025800000000000003,8,0.132,-8.566,1,0.0345,117.029,4,0.8079999999999999,dinner
0.222,0.715,210909,0.7020000000000001,2.33e-06,9,0.81,-4.856,0,0.0277,98.993,4,0.833,dinner
0.314,0.54,223634,0.42700000000000005,1.31e-05,1,0.156,-6.78,0,0.0506,183.93599999999998,3,0.36,dinner
0.0788,0.907,228005,0.58,0.0025,9,0.133,-7.777,1,0.0653,120.001,4,0.5820000000000001,dinner
0.0625,0.614,482013,0.525,0.0007740000000000001,7,0.0766,-8.615,0,0.0411,87.462,4,0.825,dinner
0.00826,0.836,305350,0.67,0.00035499999999999996,5,0.0837,-6.907,0,0.23,107.01799999999999,4,0.5579999999999999,dinner
0.0541,0.9540000000000001,202480,0.777,0.7859999999999999,2,0.111,-7.935,0,0.0422,122.32,4,0.95,dinner
0.371,0.696,211957,0.28600000000000003,0.6809999999999999,5,0.207,-10.793,0,0.102,92.039,4,0.5820000000000001,dinner
0.64,0.731,203813,0.335,0.271,7,0.14,-9.672,1,0.0438,94.991,4,0.444,dinner
0.24600000000000002,0.584,334333,0.455,0.0,1,0.18100000000000002,-11.065999999999999,0,0.0488,74.634,4,0.306,dinner
0.0136,0.71,184413,0.674,1.73e-05,1,0.0366,-5.393,1,0.0352,124.03299999999999,4,0.687,dinner
0.35200000000000004,0.7809999999999999,242133,0.718,0.552,1,0.0981,-6.559,1,0.0394,129.95600000000002,4,0.191,dinner
0.13699999999999998,0.6990000000000001,130250,0.767,0.000729,0,0.209,-6.502999999999999,1,0.0335,132.25799999999998,4,0.76,dinner
0.159,0.659,222562,0.426,0.0,0,0.166,-8.365,1,0.0326,110.912,3,0.415,dinner
0.0343,0.7809999999999999,406205,0.738,0.605,4,0.0476,-7.388999999999999,0,0.0433,121.016,4,0.968,dinner
0.15,0.68,222907,0.604,0.0,5,0.0804,-5.76,1,0.23399999999999999,168.03599999999997,4,0.932,dinner
0.423,0.818,261672,0.316,0.0576,9,0.0976,-14.53,0,0.0907,101.007,4,0.513,dinner
0.0795,0.605,214200,0.733,0.158,4,0.0863,-7.602,0,0.0313,117.994,4,0.514,dinner
0.048,0.873,256180,0.69,0.436,9,0.0817,-4.791,0,0.038,128.006,4,0.895,dinner
0.0607,0.875,246429,0.6579999999999999,3.46e-05,3,0.0658,-4.206,0,0.0411,125.95,4,0.8909999999999999,dinner
0.15,0.7559999999999999,247083,0.509,0.231,6,0.0929,-13.597999999999999,0,0.0512,95.014,4,0.7659999999999999,dinner
0.39799999999999996,0.8059999999999999,166333,0.603,8.170000000000001e-05,2,0.145,-6.841,1,0.0971,113.99600000000001,4,0.7959999999999999,dinner
0.446,0.6890000000000001,219280,0.599,0.000156,4,0.541,-8.868,1,0.124,112.01799999999999,4,0.409,dinner
0.569,0.8320000000000001,323799,0.522,0.0482,3,0.0953,-11.469000000000001,0,0.154,110.015,4,0.515,dinner
0.0588,0.7290000000000001,253520,0.799,0.00218,11,0.0948,-7.377999999999999,0,0.0779,115.04,4,0.534,dinner
0.218,0.701,238464,0.565,0.024,4,0.18899999999999997,-7.1739999999999995,1,0.0393,141.999,4,0.517,dinner
0.312,0.675,190800,0.649,0.000437,11,0.23,-8.09,0,0.0435,120.05799999999999,4,0.35100000000000003,dinner
0.0917,0.747,218573,0.529,0.18,1,0.128,-8.632,0,0.0315,117.006,4,0.594,dinner
0.387,0.736,252245,0.45799999999999996,0.000128,3,0.113,-7.853,1,0.0327,108.016,4,0.315,dinner
0.511,0.7509999999999999,205727,0.311,0.0,3,0.0722,-11.527999999999999,1,0.0504,119.944,4,0.451,dinner
0.195,0.675,211393,0.7340000000000001,0.00615,11,0.129,-8.6,0,0.0356,120.962,4,0.526,dinner
0.00271,0.805,252293,0.654,0.00993,7,0.141,-7.072,1,0.055999999999999994,89.738,4,0.8440000000000001,dinner
0.00262,0.71,343570,0.6920000000000001,0.0128,10,0.132,-7.68,1,0.0568,104.98299999999999,4,0.28,dinner
0.0731,0.7140000000000001,291571,0.7909999999999999,0.165,11,0.073,-8.066,1,0.0506,107.988,4,0.917,dinner
0.0287,0.774,266144,0.872,0.00479,8,0.0653,-3.5269999999999997,1,0.0614,115.025,4,0.603,dinner
0.158,0.8190000000000001,273427,0.736,0.00161,7,0.109,-6.504,1,0.0416,120.318,4,0.7090000000000001,dinner
0.439,0.495,122298,0.36200000000000004,1.67e-05,2,0.127,-8.737,1,0.0539,104.93700000000001,4,0.193,dinner
0.132,0.6509999999999999,215387,0.902,0.000768,5,0.198,-6.379,0,0.0571,112.399,4,0.583,dinner
0.052000000000000005,0.557,265557,0.665,0.0,8,0.163,-5.021,0,0.109,96.214,4,0.7909999999999999,dinner
0.634,0.605,227781,0.573,4.7e-05,2,0.0974,-7.1129999999999995,1,0.0274,143.216,3,0.8340000000000001,dinner
0.191,0.612,219360,0.8740000000000001,0.0,3,0.135,-5.938,0,0.0682,115.02600000000001,4,0.9079999999999999,dinner
0.00713,0.912,183478,0.488,0.588,8,0.0752,-10.573,1,0.0378,104.005,4,0.8640000000000001,dinner
0.237,0.684,212600,0.745,6.929999999999999e-05,5,0.145,-6.667000000000001,1,0.0258,111.988,4,0.846,dinner
0.355,0.5,238830,0.753,0.556,5,0.364,-7.705,1,0.0582,213.97299999999998,4,0.9009999999999999,dinner
0.0205,0.9159999999999999,252627,0.475,0.303,9,0.11900000000000001,-8.481,0,0.0495,130.86,4,0.695,dinner
0.777,0.96,258429,0.46,0.821,1,0.11199999999999999,-11.600999999999999,0,0.235,108.85,4,0.45899999999999996,dinner
0.175,0.469,216253,0.47,0.0,3,0.0993,-6.197,1,0.0345,179.757,3,0.518,dinner
0.0987,0.8140000000000001,197893,0.526,5.82e-06,6,0.11599999999999999,-7.452000000000001,1,0.0373,119.98700000000001,4,0.607,dinner
0.00312,0.8240000000000001,198652,0.526,0.258,10,0.161,-7.334,0,0.222,96.477,4,0.6990000000000001,dinner
0.00297,0.6679999999999999,206096,0.597,0.0823,11,0.28,-7.457999999999999,0,0.0341,120.006,4,0.6459999999999999,dinner
0.6759999999999999,0.6609999999999999,231467,0.733,7.06e-05,8,0.16,-5.345,1,0.129,137.904,4,0.575,dinner
0.317,0.784,221227,0.539,0.377,11,0.0989,-7.676,0,0.0406,122.53,4,0.963,dinner
0.384,0.88,204160,0.405,0.00207,0,0.11900000000000001,-8.228,1,0.0611,120.014,4,0.775,dinner
0.33399999999999996,0.7040000000000001,229959,0.511,0.13699999999999998,10,0.113,-6.778,0,0.131,93.98899999999999,4,0.478,dinner
0.0835,0.782,120053,0.565,0.8540000000000001,10,0.142,-10.321,0,0.14800000000000002,93.009,4,0.696,dinner
0.466,0.376,176853,0.38,0.000265,5,0.18899999999999997,-9.439,1,0.113,83.694,4,0.43,dinner
0.0369,0.732,269173,0.79,0.11800000000000001,2,0.0543,-4.346,1,0.0918,78.50399999999999,4,0.8270000000000001,dinner
0.496,0.907,248520,0.439,0.0911,9,0.099,-8.621,0,0.049,118.051,4,0.929,dinner
0.228,0.7929999999999999,207934,0.638,0.00743,0,0.0705,-7.64,1,0.0444,105.009,4,0.534,dinner
0.0631,0.6629999999999999,288197,0.8240000000000001,0.278,5,0.0724,-7.995,0,0.0573,89.993,4,0.552,dinner
0.0689,0.6920000000000001,303400,0.72,0.000121,9,0.23199999999999998,-3.975,0,0.0434,109.994,4,0.5429999999999999,dinner
0.0498,0.833,185787,0.325,0.0674,1,0.15,-10.093,0,0.0404,102.02,4,0.863,dinner
0.0744,0.815,229800,0.644,0.414,1,0.0659,-7.966,1,0.0556,115.01,4,0.654,dinner
0.23800000000000002,0.7659999999999999,243787,0.6779999999999999,0.185,10,0.107,-7.629,0,0.0331,117.025,4,0.642,dinner
0.652,0.865,246610,0.5479999999999999,0.0161,10,0.113,-7.379,0,0.192,109.98899999999999,4,0.879,dinner
0.501,0.773,230677,0.36,0.00409,0,0.0823,-9.722000000000001,1,0.0955,79.207,4,0.677,dinner
0.5870000000000001,0.7170000000000001,204227,0.406,0.10300000000000001,0,0.0869,-13.954,0,0.0305,123.213,4,0.71,dinner
0.34299999999999997,0.662,185202,0.5579999999999999,0.000449,7,0.28,-7.615,1,0.0307,124.976,4,0.509,dinner
0.358,0.569,231200,0.6779999999999999,0.0,6,0.023,-6.166,1,0.0715,101.52,4,0.862,dinner
0.259,0.7829999999999999,190147,0.6559999999999999,0.00463,1,0.0227,-7.307,1,0.0377,136.037,4,0.965,dinner
0.0492,0.755,266600,0.5529999999999999,0.00607,6,0.0646,-9.449,0,0.107,119.7,4,0.836,dinner
0.192,0.632,180347,0.631,0.0,1,0.107,-5.181,1,0.0433,83.10600000000001,4,0.522,dinner
0.135,0.795,218926,0.5489999999999999,0.000109,2,0.115,-7.791,1,0.08800000000000001,108.012,4,0.5920000000000001,dinner
0.0116,0.648,236081,0.47600000000000003,0.006409999999999999,4,0.0681,-12.818,0,0.184,172.037,4,0.963,dinner
0.511,0.782,217066,0.478,0.0117,0,0.131,-11.132,1,0.0671,94.99700000000001,4,0.7070000000000001,dinner
0.0532,0.73,561682,0.838,0.9079999999999999,8,0.0522,-6.712000000000001,1,0.0468,112.995,4,0.9640000000000001,dinner
0.47200000000000003,0.7240000000000001,134707,0.573,0.00445,2,0.107,-8.346,1,0.0356,88.02799999999999,4,0.46299999999999997,dinner
0.9309999999999999,0.478,211867,0.309,0.0241,9,0.115,-16.694000000000003,1,0.0354,95.006,3,0.619,dinner
0.898,0.583,197880,0.402,1.36e-06,7,0.14300000000000002,-10.659,0,0.0317,85.936,4,0.552,dinner
0.83,0.7020000000000001,550333,0.295,0.862,7,0.109,-14.149000000000001,1,0.0494,129.255,4,0.561,dinner
0.925,0.513,282560,0.292,0.82,5,0.0824,-18.232,0,0.0579,97.087,4,0.564,dinner
0.662,0.546,165533,0.48700000000000004,0.000246,9,0.6970000000000001,-15.412,1,0.313,114.449,4,0.7859999999999999,dinner
0.27899999999999997,0.691,166960,0.608,1.75e-06,9,0.111,-5.045,0,0.0516,138.039,4,0.713,dinner
0.77,0.688,132582,0.424,0.0,2,0.156,-11.270999999999999,1,0.0701,127.021,4,0.893,dinner
0.8320000000000001,0.6859999999999999,170187,0.435,0.0,6,0.0975,-9.37,1,0.0425,152.004,4,0.815,dinner
0.33299999999999996,0.731,189667,0.469,0.0115,2,0.0976,-10.724,1,0.0379,107.09299999999999,4,0.6409999999999999,dinner
0.276,0.687,222693,0.6609999999999999,0.0859,5,0.245,-12.15,0,0.106,88.102,4,0.96,dinner
0.48700000000000004,0.755,287560,0.732,0.00091,10,0.45399999999999996,-9.6,0,0.0658,88.02799999999999,4,0.825,dinner
0.87,0.45,188173,0.53,0.0723,7,0.13699999999999998,-11.284,0,0.0358,86.087,4,0.9009999999999999,dinner
0.172,0.745,153347,0.682,0.0,5,0.713,-8.157,1,0.0472,121.354,4,0.889,dinner
0.573,0.5329999999999999,231347,0.723,0.0,4,0.0996,-7.223,0,0.0456,87.93799999999999,4,0.575,dinner
0.37200000000000005,0.597,182160,0.5489999999999999,0.000923,0,0.0992,-11.817,1,0.0543,159.381,4,0.851,dinner
0.467,0.7659999999999999,208707,0.637,0.0,9,0.264,-8.527999999999999,1,0.0626,95.13600000000001,4,0.588,dinner
0.363,0.7909999999999999,189133,0.802,8.43e-05,5,0.0751,-6.481,0,0.11800000000000001,88.95,4,0.8690000000000001,dinner
0.8079999999999999,0.599,154400,0.5379999999999999,0.0,11,0.441,-7.8229999999999995,0,0.0611,89.844,4,0.8029999999999999,dinner
0.715,0.613,129613,0.439,1.28e-05,11,0.135,-10.364,0,0.0297,136.708,4,0.73,dinner
0.823,0.514,364359,0.289,0.0,0,0.185,-12.24,1,0.034,77.493,4,0.37,dinner
0.9740000000000001,0.547,197920,0.124,0.631,6,0.105,-16.246,0,0.052000000000000005,175.718,3,0.27699999999999997,dinner
0.191,0.6970000000000001,251427,0.332,0.0,4,0.275,-14.877,0,0.0448,93.404,4,0.708,dinner
0.544,0.545,200240,0.723,0.0,11,0.0715,-9.613,0,0.113,103.891,4,0.946,dinner
0.8270000000000001,0.638,201013,0.213,0.155,2,0.465,-16.119,1,0.052000000000000005,146.995,4,0.619,dinner
0.635,0.384,303800,0.418,0.000754,10,0.0773,-14.634,1,0.0481,98.726,3,0.599,dinner
0.813,0.654,112760,0.37799999999999995,0.0,5,0.11,-12.024000000000001,0,0.0329,141.243,4,0.733,dinner
0.606,0.787,194280,0.659,0.000541,4,0.08,-9.13,1,0.0784,101.333,4,0.8859999999999999,dinner
0.8059999999999999,0.7859999999999999,242493,0.428,0.478,2,0.145,-12.116,1,0.0687,83.93700000000001,4,0.6940000000000001,dinner
0.792,0.371,223507,0.298,0.0533,0,0.14300000000000002,-14.939,1,0.0328,108.82,4,0.122,dinner
0.767,0.529,168507,0.649,0.0,11,0.45399999999999996,-9.992,0,0.0862,157.736,4,0.369,dinner
0.614,0.578,232093,0.401,0.00020899999999999998,5,0.12300000000000001,-14.927,0,0.0542,113.67399999999999,4,0.716,dinner
0.344,0.6609999999999999,273667,0.55,0.0,2,0.418,-7.803999999999999,1,0.0342,119.915,4,0.276,dinner
0.7829999999999999,0.419,154920,0.37799999999999995,0.0,8,0.165,-7.678999999999999,1,0.0291,130.838,4,0.33399999999999996,dinner
0.5589999999999999,0.638,160013,0.502,6.409999999999999e-05,5,0.282,-13.457,0,0.0462,88.65100000000001,4,0.856,dinner
0.483,0.61,195840,0.5539999999999999,7.57e-06,4,0.115,-9.072000000000001,0,0.122,77.273,4,0.76,dinner
0.735,0.715,216360,0.406,0.649,4,0.11,-17.926,0,0.0573,104.756,4,0.665,dinner
0.37799999999999995,0.32799999999999996,207907,0.33399999999999996,0.823,1,0.0947,-18.008,1,0.0426,168.99900000000002,3,0.767,dinner
0.9420000000000001,0.586,132933,0.0616,0.0327,9,0.12300000000000001,-24.997,1,0.0451,103.649,4,0.611,dinner
0.877,0.455,164160,0.28600000000000003,0.0,9,0.10800000000000001,-11.618,1,0.0581,116.81,3,0.7759999999999999,dinner
0.831,0.49700000000000005,338200,0.317,0.265,5,0.10099999999999999,-17.387,0,0.0455,152.421,4,0.777,dinner
0.856,0.551,301773,0.44799999999999995,0.221,2,0.307,-11.286,1,0.0311,87.165,4,0.649,dinner
0.7170000000000001,0.6970000000000001,160000,0.595,0.0,9,0.098,-12.136,1,0.252,83.561,4,0.7440000000000001,dinner
0.111,0.569,170453,0.794,0.0010400000000000001,2,0.0839,-7.5,1,0.0436,106.055,4,0.395,dinner
0.45399999999999996,0.32799999999999996,192733,0.354,0.0798,2,0.596,-11.128,0,0.0325,120.022,4,0.11900000000000001,dinner
0.6940000000000001,0.687,168427,0.39,0.0305,4,0.0946,-11.662,0,0.0325,109.654,3,0.59,dinner
0.8420000000000001,0.364,173440,0.485,0.0024,9,0.17300000000000001,-9.382,0,0.0408,86.887,4,0.7559999999999999,dinner
0.539,0.623,191200,0.327,0.0,1,0.405,-9.212,1,0.0346,118.811,4,0.281,dinner
0.775,0.348,238190,0.254,0.004379999999999999,4,0.36200000000000004,-13.207,0,0.0371,172.852,4,0.33399999999999996,dinner
0.816,0.38,146773,0.397,0.018000000000000002,2,0.122,-11.024000000000001,0,0.0317,139.461,4,0.371,dinner
0.6579999999999999,0.5529999999999999,194240,0.7,0.889,10,0.098,-15.315999999999999,1,0.0496,145.614,4,0.541,dinner
0.568,0.782,151093,0.48,0.0,5,0.0731,-11.197000000000001,1,0.0384,122.087,4,0.851,dinner
0.7879999999999999,0.675,134373,0.345,6.17e-06,6,0.152,-13.405999999999999,0,0.073,79.243,4,0.894,dinner
0.6409999999999999,0.746,200493,0.519,0.0,0,0.0951,-6.29,0,0.0253,100.162,4,0.6659999999999999,dinner
0.12,0.6859999999999999,237933,0.833,0.105,9,0.0894,-5.449,1,0.0403,97.671,4,0.888,dinner
0.53,0.617,143507,0.49700000000000005,0.00662,5,0.0767,-14.132,1,0.0471,105.943,4,0.8059999999999999,dinner
0.877,0.662,168173,0.22699999999999998,0.8490000000000001,5,0.13699999999999998,-17.07,1,0.0333,150.097,4,0.642,dinner
0.687,0.764,127693,0.51,0.0717,5,0.0991,-10.33,0,0.0681,94.639,4,0.835,dinner
0.785,0.5770000000000001,143427,0.312,0.0976,0,0.138,-13.453,0,0.0448,80.69800000000001,1,0.369,dinner
0.765,0.423,125333,0.613,0.0,5,0.736,-8.962,0,0.0777,100.792,3,0.8740000000000001,dinner
0.882,0.738,166427,0.467,0.000148,0,0.0996,-10.249,0,0.0464,154.966,4,0.6809999999999999,dinner
0.11800000000000001,0.505,442933,0.483,0.894,10,0.0773,-20.0,0,0.0438,111.795,4,0.62,dinner
0.9420000000000001,0.49200000000000005,172200,0.271,1.25e-05,3,0.0974,-8.789,1,0.0889,139.806,4,0.353,dinner
0.8140000000000001,0.6509999999999999,255973,0.26899999999999996,0.11800000000000001,9,0.152,-15.785,0,0.0273,102.066,4,0.293,dinner
0.385,0.662,162133,0.698,0.00213,5,0.0796,-6.942,1,0.0297,80.368,4,0.785,dinner
0.746,0.797,234747,0.5760000000000001,0.00015,2,0.0422,-10.289000000000001,1,0.207,86.014,4,0.743,dinner
0.868,0.537,249547,0.28800000000000003,0.0,0,0.128,-11.126,0,0.0308,95.125,4,0.26899999999999996,dinner
0.672,0.737,186773,0.32299999999999995,0.8540000000000001,9,0.131,-17.345,0,0.0452,116.734,4,0.847,dinner
0.242,0.6679999999999999,188840,0.494,3.19e-06,5,0.0918,-14.149000000000001,0,0.0649,82.229,4,0.467,dinner
0.8859999999999999,0.41,162160,0.153,0.833,7,0.488,-14.374,0,0.0358,121.476,4,0.226,dinner
0.523,0.598,246400,0.7390000000000001,0.725,8,0.146,-10.602,1,0.0451,95.01799999999999,4,0.883,dinner
0.866,0.37799999999999995,281440,0.245,0.0125,7,0.159,-15.282,1,0.0284,79.999,4,0.157,dinner
0.529,0.512,361893,0.316,6.330000000000001e-05,4,0.10300000000000001,-14.529000000000002,0,0.122,75.693,4,0.757,dinner
0.598,0.5820000000000001,207760,0.726,1.58e-06,5,0.128,-7.386,1,0.0376,115.545,4,0.823,dinner
0.596,0.425,120760,0.501,0.0494,1,0.094,-17.18,1,0.0495,82.823,4,0.795,dinner
0.743,0.563,121987,0.242,0.0,4,0.166,-16.004,0,0.0327,87.771,4,0.6409999999999999,dinner
0.7020000000000001,0.6,151400,0.604,0.205,11,0.121,-10.829,0,0.0453,84.95299999999999,4,0.473,dinner
0.888,0.51,292640,0.35100000000000003,0.16699999999999998,2,0.0986,-14.127,1,0.0814,78.067,4,0.408,dinner
0.415,0.6829999999999999,232200,0.609,0.0695,7,0.193,-12.184000000000001,1,0.0406,168.125,4,0.7340000000000001,dinner
0.851,0.5,220867,0.273,0.147,4,0.109,-11.195,1,0.0335,76.462,4,0.26899999999999996,dinner
0.897,0.495,180400,0.434,0.000393,2,0.109,-8.079,1,0.0313,82.16,4,0.23199999999999998,dinner
0.546,0.35200000000000004,274200,0.45,0.127,5,0.28300000000000003,-9.881,1,0.0293,86.93700000000001,4,0.111,dinner
0.295,0.725,224507,0.53,0.00161,3,0.0683,-8.641,1,0.0365,88.712,4,0.815,dinner
0.903,0.501,185293,0.0305,0.00141,7,0.10800000000000001,-21.455,1,0.0417,89.721,4,0.665,dinner
0.904,0.5379999999999999,203191,0.272,0.0006129999999999999,11,0.10800000000000001,-10.783,1,0.0381,118.382,4,0.293,dinner
0.0302,0.588,300547,0.569,0.0639,2,0.172,-8.044,1,0.0326,154.989,4,0.13699999999999998,dinner
0.546,0.595,243973,0.345,0.321,0,0.10300000000000001,-11.285,1,0.0278,124.646,4,0.244,dinner
0.47200000000000003,0.484,339293,0.75,0.523,2,0.111,-8.033,1,0.0417,90.37700000000001,4,0.29,dinner
0.773,0.282,217674,0.456,0.00557,0,0.11,-10.705,1,0.0333,127.975,4,0.159,dinner
0.134,0.578,232760,0.513,0.688,1,0.106,-9.868,0,0.0301,162.015,4,0.397,dinner
0.65,0.74,319773,0.5589999999999999,0.0010199999999999999,10,0.10300000000000001,-8.077,1,0.0368,124.95700000000001,4,0.65,dinner
0.135,0.556,290827,0.765,0.732,7,0.149,-7.474,1,0.0319,125.72,4,0.485,dinner
0.945,0.35,188040,0.33399999999999996,0.703,9,0.273,-12.412,1,0.0323,91.59200000000001,4,0.139,dinner
0.938,0.619,277507,0.284,0.774,3,0.12300000000000001,-15.547,1,0.0286,91.943,4,0.687,dinner
0.782,0.631,212227,0.682,2.52e-06,5,0.16,-4.711,1,0.0283,79.48100000000001,4,0.532,dinner
0.708,0.61,170907,0.401,0.0057,1,0.11,-9.844,1,0.0345,110.164,4,0.136,dinner
0.738,0.508,202560,0.36200000000000004,0.000998,0,0.0922,-9.687999999999999,1,0.0262,107.459,4,0.325,dinner
0.736,0.718,266907,0.302,0.163,6,0.0887,-12.085999999999999,1,0.0372,129.999,4,0.337,dinner
0.9,0.5820000000000001,238400,0.401,0.5379999999999999,2,0.157,-8.731,1,0.027999999999999997,112.35700000000001,4,0.414,dinner
0.8909999999999999,0.6679999999999999,161907,0.36700000000000005,0.00521,11,0.10300000000000001,-11.002,1,0.0285,110.21,4,0.332,dinner
0.943,0.331,374640,0.28800000000000003,0.004529999999999999,1,0.0756,-11.067,1,0.0311,130.752,3,0.0993,dinner
0.8959999999999999,0.5589999999999999,226720,0.413,0.000601,7,0.133,-13.439,1,0.0338,131.174,4,0.33799999999999997,dinner
0.943,0.375,336613,0.304,0.303,1,0.126,-14.52,1,0.0302,147.989,4,0.151,dinner
0.267,0.644,245118,0.52,0.0,8,0.36200000000000004,-8.583,1,0.063,142.736,4,0.374,dinner
0.431,0.629,216080,0.171,0.003,2,0.225,-10.845,1,0.0355,70.087,4,0.152,dinner
0.9740000000000001,0.552,160240,0.15,0.731,3,0.0698,-16.746,1,0.0347,87.485,4,0.311,dinner
0.804,0.601,236720,0.262,0.0012,2,0.111,-8.743,1,0.0344,76.34899999999999,4,0.213,dinner
0.731,0.506,342375,0.602,0.171,11,0.0745,-8.777999999999999,1,0.163,110.602,3,0.696,dinner
0.361,0.419,125945,0.233,0.00135,4,0.11,-11.194,1,0.0317,106.08,4,0.205,dinner
0.473,0.552,319787,0.359,0.0545,4,0.126,-9.883,1,0.0254,113.581,4,0.254,dinner
0.847,0.514,312360,0.263,0.000273,8,0.0806,-10.390999999999998,1,0.0388,139.958,4,0.166,dinner
0.951,0.462,310733,0.244,0.17300000000000001,3,0.12,-16.96,1,0.028999999999999998,100.14200000000001,4,0.0783,dinner
0.629,0.36700000000000005,152627,0.20800000000000002,0.0584,4,0.106,-16.734,1,0.0363,172.358,4,0.654,dinner
0.873,0.299,252227,0.11,0.0303,0,0.11699999999999999,-17.991,1,0.0428,166.58,3,0.264,dinner
0.723,0.51,239733,0.581,0.0,0,0.0996,-4.141,1,0.0266,104.62200000000001,4,0.588,dinner
0.797,0.685,379520,0.15,0.0461,2,0.1,-20.543000000000003,1,0.039,124.956,4,0.128,dinner
0.7959999999999999,0.649,220959,0.23399999999999999,0.00145,4,0.125,-12.739,1,0.0265,96.98200000000001,4,0.324,dinner
0.0521,0.588,222409,0.507,0.722,7,0.188,-8.15,1,0.0297,128.041,4,0.506,dinner
0.986,0.51,239508,0.16,0.017,4,0.113,-21.03,1,0.0395,170.063,4,0.39799999999999996,dinner
0.5770000000000001,0.488,230267,0.48700000000000004,0.0,4,0.193,-6.371,1,0.0307,77.344,4,0.235,dinner
0.122,0.39799999999999996,337640,0.19699999999999998,0.0451,7,0.10800000000000001,-13.613,1,0.0298,97.93700000000001,4,0.124,dinner
0.8370000000000001,0.46,293880,0.604,0.153,2,0.11900000000000001,-8.302999999999999,1,0.0591,78.54,1,0.65,dinner
0.8440000000000001,0.35200000000000004,236000,0.254,0.58,0,0.10800000000000001,-8.51,1,0.0473,79.98899999999999,4,0.0916,dinner
0.633,0.625,360933,0.43200000000000005,0.00242,2,0.127,-11.948,1,0.0283,137.92600000000002,4,0.368,dinner
0.035,0.36200000000000004,220867,0.6679999999999999,0.0212,2,0.21899999999999997,-5.975,1,0.0431,113.99600000000001,4,0.348,dinner
0.136,0.5379999999999999,281101,0.7190000000000001,0.000394,0,0.187,-5.94,1,0.0348,118.315,4,0.511,dinner
0.958,0.317,213473,0.162,4.6299999999999994e-05,5,0.111,-14.595999999999998,1,0.0608,169.304,4,0.251,dinner
0.937,0.519,141200,0.0774,0.8859999999999999,7,0.107,-23.593000000000004,0,0.0629,135.245,3,0.35600000000000004,dinner
0.662,0.525,219853,0.35200000000000004,3.49e-06,4,0.0872,-10.004,1,0.0426,83.90799999999999,4,0.11699999999999999,dinner
0.961,0.583,280773,0.379,0.0125,5,0.14400000000000002,-11.224,1,0.0284,125.26700000000001,4,0.16,dinner
0.74,0.484,229667,0.381,1.4e-06,10,0.111,-10.732000000000001,1,0.0625,118.56700000000001,4,0.28,dinner
0.6920000000000001,0.54,362613,0.33299999999999996,0.436,0,0.10800000000000001,-10.738,1,0.0349,137.674,4,0.252,dinner
0.0135,0.57,267040,0.7859999999999999,0.746,8,0.0851,-7.997000000000001,1,0.0323,90.266,4,0.695,dinner
0.821,0.642,148867,0.462,2.55e-06,1,0.106,-8.026,1,0.0294,130.018,4,0.48200000000000004,dinner
0.8540000000000001,0.314,217120,0.308,0.0117,0,0.0993,-9.117,1,0.0283,99.214,4,0.0989,dinner
0.81,0.713,247933,0.319,5.71e-06,0,0.142,-11.099,1,0.027999999999999997,94.04299999999999,4,0.47100000000000003,dinner
0.736,0.33799999999999997,261680,0.317,0.000466,0,0.12,-13.835,1,0.0463,92.413,4,0.478,dinner
0.904,0.332,283173,0.297,0.000126,11,0.222,-8.244,1,0.0497,85.245,5,0.0396,dinner
0.779,0.47600000000000003,259080,0.478,0.11699999999999999,11,0.10300000000000001,-11.765999999999998,1,0.0395,89.06,4,0.475,dinner
0.17800000000000002,0.687,242347,0.6509999999999999,0.008790000000000001,0,0.149,-6.696000000000001,1,0.0255,119.93700000000001,4,0.505,dinner
0.534,0.588,237933,0.529,0.0683,2,0.126,-7.837999999999999,1,0.0242,95.971,4,0.594,dinner
0.799,0.348,245547,0.627,0.0129,3,0.0976,-6.6739999999999995,1,0.0317,130.089,4,0.385,dinner
0.374,0.61,257453,0.6829999999999999,0.21,9,0.247,-13.607000000000001,1,0.0347,86.33,4,0.8540000000000001,dinner
